zcta,state_abbr,final_rank,investment_category_sf,composite_score,projected_delta_2023_2030,target_proxy_2023,target_proxy_2030_projection,median_hh_income_2019,pop_25_44_2019,hh_over_100k_2019
89145,NV,2381,Neutral,0.17542765376837516,493.5992952158968,839.7558762886597,1333.3551715045564,59549,6759,2582
89120,NV,2382,Neutral,0.17542462504097994,539.2296014951276,899.8515359078876,1439.0811374030152,51347,7176,1952
75041,TX,2383,Neutral,0.1754117443050387,565.6309379379969,756.7427535098966,1322.3736914478936,50395,8950,1795
28461,NC,2384,Neutral,0.17535638486477817,488.9037270904985,634.139998274821,1123.0437253653195,64601,3312,2497
30720,GA,2385,Neutral,0.1753262596055183,530.9013613973867,922.5779809748543,1453.479342372241,52048,7376,1704
33756,FL,2386,Neutral,0.17527015609585805,572.8303304581884,987.1308309037901,1559.9611613619786,44271,7876,2852
95949,CA,2387,Neutral,0.17523695166222938,432.050309976587,730.8190641749965,1162.8693741515835,71059,3851,2907
75402,TX,2388,Neutral,0.17521891415074953,472.6117741692955,680.5824264409513,1153.1942006102468,65972,4505,1827
37865,TN,2389,Neutral,0.17520994941045964,494.50846093184873,951.2636483096404,1445.772109241489,56861,5269,1748
76118,TX,2390,Neutral,0.1751996519773271,440.18005850700996,728.497941210111,1168.6779997171209,69848,4629,1886
77302,TX,2391,Neutral,0.1751604425756171,391.97771036427474,724.1891140647899,1116.1668244290647,77215,4653,2211
27601,NC,2392,Neutral,0.175130283112162,564.5214535950772,713.0714285714286,1277.5928821665057,51281,4106,1152
11557,NY,2393,Neutral,0.17504571493853383,96.2833853376656,460.12960131718216,556.4129866548478,127583,1684,1690
75057,TX,2394,Neutral,0.17503721341837125,508.517488646234,829.140769779045,1337.658258425279,57216,5256,1054
30223,GA,2395,Neutral,0.17501995941951534,609.9892686284824,743.3391856958208,1353.328454324303,43659,9251,1784
27310,NC,2396,Neutral,0.1749774954733236,131.01324773596681,384.2703837629768,515.2836314989436,123889,1503,1499
33056,FL,2397,Neutral,0.17478678019691557,616.8803590686211,774.5467602765422,1391.4271193451632,41769,9351,1150
89441,NV,2398,Neutral,0.17473300112233298,224.54708907531477,728.9717771040855,953.5188661794002,102159,2613,2304
92866,CA,2399,Neutral,0.17471588246757133,410.4046952246728,712.5351922035734,1122.9398874282463,74331,4477,1914
33189,FL,2400,Neutral,0.17470575861363827,519.2283115326285,695.7547407317172,1214.9830522643456,58190,7053,1979
28792,NC,2401,Neutral,0.17470367399687872,572.0872795889497,744.7737517673478,1316.8610313562976,49130,7812,2363
33069,FL,2402,Neutral,0.17453115999288868,524.1091675138168,1050.5923956210934,1574.7015631349102,49732,8000,1779
28112,NC,2403,Neutral,0.17448719526190154,511.2794895832904,926.1758706737551,1437.4553602570454,54302,6468,2171
93304,CA,2404,Neutral,0.17442761421294486,612.1927304789957,844.454884660979,1456.6476151399747,40710,13938,1456
33844,FL,2405,Neutral,0.17438264914551796,598.6401291612523,884.053711354894,1482.6938405161463,41883,8927,1426
27292,NC,2406,Neutral,0.17418858512954533,593.445138894078,900.5512150412445,1493.9963539353225,42169,9002,2090
92582,CA,2407,Neutral,0.1739796175456858,412.6516982510046,842.8047246172797,1255.4564228682843,70642,4879,1107
10037,NY,2408,Neutral,0.17388875855398284,566.5050412051772,889.2774777723231,1455.7825189775003,46263,6130,2033
13031,NY,2409,Neutral,0.1738684173208798,371.74297096805657,746.3089698930082,1118.0519408610648,78819,3411,2149
27804,NC,2410,Neutral,0.173794209109406,552.6693246859265,730.7419311816485,1283.4112558675752,51676,7065,2282
33174,FL,2411,Neutral,0.17358376681685236,548.1124695048078,766.4558420812414,1314.5683115860493,51442,9118,1878
37814,TN,2412,Neutral,0.17350894999313993,587.2564588131421,812.5159290511451,1399.7723878642873,44468,8472,1742
29601,SC,2413,Neutral,0.17344414406399755,521.4455186638634,1004.135593220339,1525.5811118842025,50296,4465,1621
90013,CA,2414,Neutral,0.17341182473483452,694.5599934577175,1084.6143308038413,1779.174324261559,22316,5470,1630
11507,NY,2415,Neutral,0.17340355977589772,63.85126281254558,362.63531378209996,426.48657659464556,133324,1412,1584
37620,TN,2416,Neutral,0.1733843231619235,589.2695809748172,928.6552048004174,1517.9247857752348,41585,8642,2286
89030,NV,2417,Neutral,0.1733065529354534,648.5828522598681,753.7603197259492,1402.3431719858172,36275,13661,1265
78266,TX,2418,Neutral,0.17324890672835463,138.98299879402168,309.41943909815785,448.40243789217953,122957,1476,1607
77038,TX,2419,Neutral,0.17320075594914747,651.9546400825882,502.5750695532602,1154.5297096358483,41052,9788,1217
30106,GA,2420,Neutral,0.17312185644534983,547.2524169501432,546.3135012440526,1093.565918194196,55924,6499,1680
77833,TX,2421,Neutral,0.17303474589397555,534.4105960600991,689.2584118438762,1223.6690079039754,54748,6313,2551
13126,NY,2422,Neutral,0.17300046807381014,516.4477256559297,890.8964336031382,1407.344159259068,53134,7306,3170
32669,FL,2423,Neutral,0.1728810966254624,402.6104743028795,888.0091764166094,1290.6196507194888,70356,3373,1584
33480,FL,2424,Neutral,0.1727093813159566,183.477112385092,257.94532611687,441.422438501962,116901,741,3294
11752,NY,2425,Neutral,0.17270639007051541,214.51726439080034,525.908787541713,740.4260519325132,106467,1999,1571
76102,TX,2426,Neutral,0.17245590242598136,406.64903026887623,741.0257150131546,1147.674745282031,72560,3593,1241
37055,TN,2427,Neutral,0.17244880165438545,522.4946455252742,990.641124374278,1513.135769899552,49663,7311,1799
93023,CA,2428,Neutral,0.17241826149622547,371.7423891632807,754.6479892388329,1126.3903784021136,77530,4055,3142
37220,TN,2429,Neutral,0.17226339047116485,144.34499473934815,383.6416195513405,527.9866142906886,119803,1380,1368
90014,CA,2430,Neutral,0.17207923315896548,600.5998513141008,845.7166666666667,1446.3165179807675,40641,4132,1572
29860,SC,2431,Neutral,0.17205862478113615,368.3889854269684,749.3946703422927,1117.783655769261,77875,3978,2402
38116,TN,2432,Neutral,0.1720546153673907,615.0700194766993,625.4676636146208,1240.53768309132,43137,10237,1822
80543,CO,2433,Neutral,0.17203032101907464,363.72246299851236,678.1666666666666,1041.889129665179,80083,2359,751
32548,FL,2434,Neutral,0.17201436920658497,517.1616304625944,773.6760739368348,1290.8377043994292,54776,5927,1938
12061,NY,2435,Neutral,0.17201118554523365,245.75985803535846,665.0322151769278,910.7920732122863,98226,2492,1883
28374,NC,2436,Neutral,0.1719895130460145,332.6466404938841,741.4747961642993,1074.1214366581835,83408,2692,3146
81507,CO,2437,Neutral,0.1718657045822046,329.6510307700132,683.4688995215312,1013.1199302915444,85007,2800,2303
76401,TX,2438,Neutral,0.17173790994227306,518.1537828239224,883.8933696109868,1402.047152434909,52058,6913,2472
38128,TN,2439,Neutral,0.17171395354716495,661.5502019555427,625.4724373679787,1287.0226393235214,35832,12930,1488
37801,TN,2440,Neutral,0.1717092906875665,528.5483421368485,829.240621906054,1357.7889640429025,51629,6541,1940
10920,NY,2441,Neutral,0.1717014659405734,140.99533459400214,360.3519368892029,501.347271483205,120378,1725,1807
30340,GA,2442,Neutral,0.17163856772041589,533.2157653287228,926.2938066958167,1459.5095720245395,48793,8520,1962
34695,FL,2443,Neutral,0.17161516125492238,378.5815327792494,702.7343697572978,1081.3159025365471,76988,3705,2776
75662,TX,2444,Neutral,0.17159444083600403,522.0089320111881,551.3921855921856,1073.4011176033737,58471,6007,1773
10983,NY,2445,Neutral,0.17155452770927299,158.3774620976904,309.97613408635453,468.35359618404493,118708,1035,1157
85757,AZ,2446,Neutral,0.17150983688290317,495.0836693210598,788.4773936170213,1283.5610629380812,57419,6034,1197
95817,CA,2447,Neutral,0.17149993688516144,526.8012624954044,867.06075196488,1393.8620144602844,50925,5542,1396
95482,CA,2448,Neutral,0.1714813322667875,499.62142335507394,977.3206072583542,1476.9420306134282,52673,7708,2749
76234,TX,2449,Neutral,0.17143343305515307,433.19823817407155,803.9181331293037,1237.1163713033752,66409,3829,1824
31558,GA,2450,Neutral,0.17137547198915834,486.5799536951984,810.7367766023647,1297.316730297563,58129,5670,1839
27282,NC,2451,Neutral,0.17127534189992075,439.4509416665743,718.5052617285628,1157.956203395137,67166,4194,2074
27958,NC,2452,Neutral,0.171265151225581,313.17644190452194,720.5988990825689,1033.7753409870909,86250,2892,1690
33182,FL,2453,Neutral,0.17123736476381154,385.7917955173703,487.1955065037446,872.9873020211148,80213,4275,1351
14052,NY,2454,Neutral,0.17120703404842644,312.26592840406875,764.3171247357294,1076.5830531397983,85409,3428,2971
33904,FL,2455,Neutral,0.1709751586328394,511.3546440945871,913.9807441154138,1425.335388210001,51861,5484,2566
14701,NY,2456,Neutral,0.17083700228451232,580.1596690594365,908.6452674267349,1488.8049364861713,41442,9660,2142
10523,NY,2457,Neutral,0.17074691216379123,213.17604517140654,729.5724956512842,942.7485408226908,100816,2858,1491
37212,TN,2458,Neutral,0.17072088945035915,441.8771731486122,848.920283348299,1290.7974564969113,63586,5930,2440
30655,GA,2459,Neutral,0.1707194567632443,543.6158491892908,776.1561254365233,1319.771974625814,49722,6745,1659
34987,FL,2460,Neutral,0.17058046977455207,436.64358549788557,487.02506839372455,923.6686538916101,72007,2135,1021
37664,TN,2461,Neutral,0.17057039048906086,537.9880102937329,793.4988336060723,1331.486843899805,50090,6239,2411
34108,FL,2462,Neutral,0.17052736133545626,245.90355275831413,494.859145567708,740.7626983260221,100705,2178,3975
89433,NV,2463,Neutral,0.17044144518133716,517.7906531641132,639.255334616207,1157.0459877803203,56349,6527,1150
28804,NC,2464,Neutral,0.17028524880403145,445.2278107851555,936.3369794359811,1381.5647902211367,60876,4994,3034
33472,FL,2465,Neutral,0.1702315004960296,376.5803609450777,688.1547969393761,1064.7351578844537,76543,3584,2966
78722,TX,2466,Neutral,0.17020701956390977,389.5515285001241,787.8284671532847,1177.3799956534087,72428,3532,1205
27253,NC,2467,Neutral,0.17020112341146237,520.5122851590066,1061.8307635829663,1582.3430487419728,46720,6987,2435
93923,CA,2468,Neutral,0.17018402689276202,251.2151838185639,479.9835178153026,731.1987016338664,99955,1551,2785
95354,CA,2469,Neutral,0.1701530561597303,520.3059807955906,897.5457178320231,1417.8516986276136,50226,7430,1783
84341,UT,2470,Neutral,0.17013673832001214,535.8014258645209,745.3666782986313,1281.1681041631523,51118,6444,1624
34112,FL,2471,Neutral,0.17009242015352183,506.7112409143751,637.7907962691744,1144.5020371835494,57792,4678,2529
27592,NC,2472,Neutral,0.17008737416969835,394.8723972803985,719.9440683828253,1114.8164656632239,72981,4201,1877
78756,TX,2473,Neutral,0.17007207054856918,304.9621181449756,909.8845997561967,1214.8467179011723,82535,4010,1887
77630,TX,2474,Neutral,0.16998157529319177,507.883582240481,942.4689349112427,1450.3525171517238,51017,7593,2757
12586,NY,2475,Neutral,0.16995259055131692,352.5539337093989,527.8485319248098,880.4024656342087,83397,3397,1519
89156,NV,2476,Neutral,0.16994013421885124,540.1034614146522,810.6509379230323,1350.7543993376844,48920,7948,1468
91755,CA,2477,Neutral,0.16990278393915423,467.34140485453196,881.1677583008367,1348.5091631553687,58411,7160,2634
93109,CA,2478,Neutral,0.16989186372368104,297.2817631062173,592.6833498961062,889.9651130023235,90341,2128,2088
90305,CA,2479,Neutral,0.16988180594500218,349.92040159395356,695.1898439638653,1045.1102455578189,80165,3936,2213
12575,NY,2480,Neutral,0.16983309966430957,23.96705387062926,100.89271371199082,124.85976758262008,142228,628,557
14222,NY,2481,Neutral,0.16979899905308196,421.251800090512,1178.6798575129535,1599.9316576034655,58957,4799,1816
11953,NY,2482,Neutral,0.16973376423567016,322.51305320758894,653.1826944631248,975.6957476707137,85103,3134,2154
95827,CA,2483,Neutral,0.1697235992328329,457.18326554770914,913.8314948649678,1371.0147604126769,59115,5885,1720
34677,FL,2484,Neutral,0.1697117535937177,433.6401386293316,880.5596991538703,1314.199837783202,63385,4709,2892
95368,CA,2485,Neutral,0.169615824192671,345.2008963743491,589.8545341357128,935.0554305100619,82928,4386,1516
89406,NV,2486,Neutral,0.16955998294711935,471.7379984234866,853.3834586466165,1325.1214570701031,58076,5729,2245
33613,FL,2487,Neutral,0.1695293145973143,643.4025969121772,717.9529721595185,1361.3555690716958,34932,9970,1728
89508,NV,2488,Neutral,0.1693804684098199,399.5496206061898,553.0968139773895,952.6464345835793,75297,3511,1443
34241,FL,2489,Neutral,0.16922569550591238,338.5813981289758,604.6533767810363,943.2347749100121,83316,2913,2244
76708,TX,2490,Neutral,0.1692064908302611,510.2529002836764,878.478015824271,1388.7309161079475,51432,7368,2236
93560,CA,2491,Neutral,0.16917466144206314,476.88761845596,678.2904304220643,1155.1780488780244,60743,7000,2214
75137,TX,2492,Neutral,0.1691158885376739,462.0177148122773,568.8376837683768,1030.855398580654,65291,4341,1925
14610,NY,2493,Neutral,0.168979553391845,389.61717340125915,1000.031529612271,1389.6487030135302,66942,4023,2264
76106,TX,2494,Neutral,0.1689065790480786,632.0884417295885,531.827184252488,1163.9156259820766,40148,11947,779
27896,NC,2495,Neutral,0.16881933607337582,451.752199793465,583.4599106763079,1035.212110469773,66307,4712,2369
32963,FL,2496,Neutral,0.16876005929187554,192.65582401942333,245.30166889185583,437.95749291127913,112755,1052,3987
28574,NC,2497,Neutral,0.16872225826736564,538.9396934561182,756.9639377635597,1295.903631219678,49311,6034,869
94930,CA,2498,Neutral,0.16869621373928048,210.07547399588842,472.0733302195236,682.148804215412,105219,1785,1994
27408,NC,2499,Neutral,0.16868695037280002,392.6114959927723,893.4610265573973,1286.0725225501697,68542,4969,2862
10987,NY,2500,Neutral,0.16868048103353836,91.19500647097293,193.98663697104678,285.1816434420197,129167,666,783
75051,TX,2501,Neutral,0.16862541263703926,584.9570975712196,726.1332985619551,1311.0903961331746,42922,11143,1441
33442,FL,2502,Neutral,0.16862443814546335,519.2009676725485,879.9321903294162,1399.1331580019646,49599,6419,2585
11024,NY,2503,Neutral,0.16860445637915536,82.85193860349526,283.95873483732004,366.8106734408153,128450,1565,1236
93210,CA,2504,Neutral,0.16853622214172692,493.8320458865092,521.4729907773385,1015.3050366638477,61038,6114,1251
76120,TX,2505,Neutral,0.16841762488000506,498.6934291669508,811.4607857820379,1310.1542149489887,54012,5963,1321
33548,FL,2506,Neutral,0.16838995755398556,171.177518173735,427.0802028117078,598.2577209854428,111841,1648,1492
32827,FL,2507,Neutral,0.16835769532579184,281.54889161325866,986.8431202489669,1268.3920118622254,83125,2666,1488
94709,CA,2508,Neutral,0.16826556077599258,368.70428328708806,892.6788734707283,1261.3831567578163,71859,4472,1896
85715,AZ,2509,Neutral,0.16821263470111933,407.7707826708533,796.3520434292737,1204.122826100127,67957,3397,2360
78238,TX,2510,Neutral,0.16819490611943078,531.1538046251337,742.2255238095238,1273.3793284346575,50402,7853,1283
10302,NY,2511,Neutral,0.16812971951054817,432.2578185080722,706.8325801046058,1139.090398612678,66096,5593,2111
77905,TX,2512,Neutral,0.16806970271021646,405.6513446619763,575.1897711978465,980.8411158598228,72896,3539,1579
90755,CA,2513,Neutral,0.1680366451640188,353.6604928090242,824.2567358846748,1177.917228693699,75426,3749,1882
84721,UT,2514,Neutral,0.1680123096942707,495.65070585361025,723.9575501940272,1219.6082560476375,56033,6651,1407
77053,TX,2515,Neutral,0.16795714341065615,544.1478044586113,643.1678344791117,1187.315638937723,50368,8794,1456
84102,UT,2516,Neutral,0.16787740415133198,545.6734920604717,830.8519195612431,1376.5254116217147,46064,7798,1605
77423,TX,2517,Neutral,0.16786386613712637,462.4357014903475,713.4280064713284,1175.863707961676,61178,3606,1168
37921,TN,2518,Neutral,0.16785158057709873,512.6698669857045,950.8451692815855,1463.51503626729,48481,8106,1611
75901,TX,2519,Neutral,0.1678146974330703,552.9564354773512,554.7907488986784,1107.7471843760295,50813,8156,1672
75146,TX,2520,Neutral,0.1678089268055849,455.7184977222023,781.4001705161991,1237.1186682384014,60701,4656,1314
80904,CO,2521,Neutral,0.1678041435099942,466.87823874633017,1042.6009640132902,1509.4792027596204,53423,5100,2385
76705,TX,2522,Neutral,0.16777812167305295,569.6594242922877,737.9828661417323,1307.64229043402,44338,8371,1294
75065,TX,2523,Neutral,0.16771068846040713,384.006470692672,604.9075578721447,988.9140285648167,75266,3498,1673
89104,NV,2524,Neutral,0.16770556518044868,596.972250276463,910.8612441391069,1507.83349441557,36448,10864,1603
12211,NY,2525,Neutral,0.16764005514751842,207.19235306178635,514.2208695652174,721.4132226270037,103946,1978,2231
10992,NY,2526,Neutral,0.16762368640882527,202.23043915486463,488.04168267383784,690.2721218287024,105245,1544,1663
84060,UT,2527,Neutral,0.1675926399888437,165.26391139965685,451.521749271137,616.7856606707938,111604,2258,1644
93610,CA,2528,Neutral,0.167580535799557,528.2895183968719,570.736300232481,1099.025818629353,54031,8166,952
85031,AZ,2529,Neutral,0.16737466201596116,621.4260738609485,532.1256152015906,1153.551689062539,40584,9385,720
32903,FL,2530,Neutral,0.16733160678358566,352.5544348270444,584.3734290843806,936.927863911425,80181,2855,2387
11366,NY,2531,Neutral,0.16729053143090516,309.8473618766571,692.944243078584,1002.7916049552412,84301,3268,1984
11718,NY,2532,Neutral,0.16727164938274497,89.9045136401923,210.47252747252747,300.3770411127198,127931,644,675
37355,TN,2533,Neutral,0.1672693612290641,525.4845846794541,637.9517611539752,1163.4363458334292,52781,6997,1915
13066,NY,2534,Neutral,0.16719156899893695,255.72734363182605,704.6372239747634,960.3645676065894,92177,2671,2419
